Subject,Experiment,Sex,Age,StimCond,OutcomeCond,RespCond,Running,Congruency,Load,Stimulus,Outcome,Resp,RT,Acc,Points,Discard,Error
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R1,5,0,0,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,3290,1,0,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,5,1,10,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,5,1,10,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R2,5,0,0,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,5,1,10,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R1,6,0,0,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R2,711,0,0,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R1,155,0,0,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,368,1,9,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R2,669,0,0,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,922,1,6,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,618,1,7,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,456,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R1,6,0,0,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,541,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,575,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,713,1,7,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,485,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,534,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,621,1,7,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,487,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,1249,1,4,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,599,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,461,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,416,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,409,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,554,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,733,1,7,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,495,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,449,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,572,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,893,1,6,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,577,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,562,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,674,1,7,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,680,1,7,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,642,1,7,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,488,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,540,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,679,1,7,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,477,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,463,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,1346,1,4,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,444,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,667,1,7,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,651,1,7,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,591,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,463,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,464,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,851,1,6,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,543,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,1070,1,5,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,512,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,391,1,9,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,499,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,1340,1,4,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,685,1,7,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R1,6,0,0,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,351,1,9,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,801,1,6,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,791,1,7,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,616,1,7,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,676,1,7,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,438,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,526,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,612,1,7,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,514,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,336,1,9,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,1078,1,5,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,408,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,497,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,529,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,984,1,6,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,528,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,410,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,515,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,432,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,798,1,7,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,525,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,293,1,9,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,856,1,6,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,330,1,9,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,6,1,10,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,440,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,848,1,6,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R2,6,0,0,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,364,1,9,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,607,1,7,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,468,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,638,1,7,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,764,1,7,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,476,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,454,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,410,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,372,1,9,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,875,1,6,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,339,1,9,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,619,1,7,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,675,1,7,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,467,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,525,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,624,1,7,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,549,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,455,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,486,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,625,1,7,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,498,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,463,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,605,1,7,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,704,1,7,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,643,1,7,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,800,1,7,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,404,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,470,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R1,268,0,0,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,597,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,545,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,482,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,493,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,646,1,7,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,555,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,604,1,7,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,1235,1,4,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,456,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,538,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,614,1,7,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R2,460,0,0,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,552,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,588,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,1168,1,5,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,557,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,492,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R1,13,0,0,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R2,51,0,0,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,503,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,438,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,546,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,565,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,471,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,555,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,534,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,489,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,473,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,911,1,6,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,485,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,738,1,7,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,506,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,555,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,526,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,403,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,731,1,7,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,505,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,513,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,184,1,10,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R2,288,0,0,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,149,1,10,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,305,1,9,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,424,1,8,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S1,O1,R1,389,1,9,NA,NA
55,OR-priming-faces,female,19,1,2,2,Training,NA,NA,S2,O2,R2,859,1,6,NA,NA
55,OR-priming-faces,female,19,1,2,2,PracticeTest,Incongruent,NoLoad,S2,O1,NA,NA,NA,NA,TRUE,OutcomeResp
55,OR-priming-faces,female,19,1,2,2,PracticeTest,Incongruent,Load,S1,O2,NA,NA,NA,NA,TRUE,DelayResp
55,OR-priming-faces,female,19,1,2,2,PracticeTest,Congruent,Load,S2,O2,R2,1085,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,PracticeTest,Congruent,NoLoad,S2,O2,R2,1292,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,PracticeTest,Congruent,Load,S1,O1,R1,887,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,PracticeTest,Incongruent,Load,S2,O1,R2,912,0,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,PracticeTest,Congruent,NoLoad,S1,O1,R1,840,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,PracticeTest,Incongruent,NoLoad,S1,O2,R1,1013,0,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,Test,Incongruent,NoLoad,S1,O2,R1,1552,0,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,Test,Incongruent,Load,S2,O1,R1,1119,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,Test,Congruent,Load,S1,O1,R1,713,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,Test,Congruent,Load,S2,O2,R2,763,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,Test,Congruent,NoLoad,S1,O1,R1,937,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,Test,Incongruent,Load,S1,O2,R1,1625,0,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,Test,Congruent,NoLoad,S2,O2,R2,699,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,Test,Incongruent,NoLoad,S2,O1,R1,1080,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,Test,Incongruent,Load,S2,O1,R1,1350,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,Test,Incongruent,NoLoad,S2,O1,R1,1407,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,Test,Congruent,NoLoad,S1,O1,R1,894,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,Test,Congruent,Load,S1,O1,R1,796,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,Test,Incongruent,NoLoad,S1,O2,R2,685,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,Test,Congruent,Load,S2,O2,R2,600,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,Test,Incongruent,Load,S1,O2,NA,NA,NA,NA,TRUE,FaceResp
55,OR-priming-faces,female,19,1,2,2,Test,Congruent,NoLoad,S2,O2,R2,1227,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,Test,Incongruent,Load,S1,O2,R2,782,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,Test,Incongruent,Load,S2,O1,R1,823,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,Test,Congruent,Load,S2,O2,R2,865,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,Test,Congruent,NoLoad,S2,O2,R2,1168,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,Test,Incongruent,NoLoad,S1,O2,R2,799,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,Test,Incongruent,NoLoad,S2,O1,R1,972,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,Test,Incongruent,Load,S1,O2,R2,749,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,Test,Congruent,Load,S1,O1,R1,711,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,Test,Congruent,NoLoad,S1,O1,R1,624,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,Test,Congruent,Load,S2,O2,R2,658,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,Test,Incongruent,Load,S2,O1,R1,1385,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,Test,Incongruent,NoLoad,S2,O1,R1,2348,1,NA,TRUE,TooSlow
55,OR-priming-faces,female,19,1,2,2,Test,Congruent,NoLoad,S2,O2,R2,692,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,Test,Incongruent,Load,S1,O2,R2,948,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,Test,Congruent,Load,S1,O1,R1,724,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,Test,Congruent,NoLoad,S1,O1,R1,1231,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,Test,Incongruent,NoLoad,S1,O2,R2,744,1,NA,FALSE,NA
55,OR-priming-faces,female,19,1,2,2,Test,Incongruent,NoLoad,S2,O1,R1,788,1,NA,FALSE,NA
56,OR-priming-faces,female,20,2,2,2,PracticeTraining,NA,NA,S2,O2,R2,1198,1,5,NA,NA
56,OR-priming-faces,female,20,2,2,2,PracticeTraining,NA,NA,S2,O2,R2,935,1,6,NA,NA
56,OR-priming-faces,female,20,2,2,2,PracticeTraining,NA,NA,S1,O1,R1,397,1,9,NA,NA
56,OR-priming-faces,female,20,2,2,2,PracticeTraining,NA,NA,S1,O1,R1,435,1,8,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S2,O2,R2,395,1,9,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S2,O2,R2,411,1,8,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S1,O1,R1,359,1,9,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S2,O2,R2,280,1,9,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S1,O1,R1,395,1,9,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S1,O1,R1,420,1,8,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S2,O2,R2,289,1,9,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S2,O2,R2,373,1,9,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S1,O1,R1,311,1,9,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S2,O2,R2,279,1,9,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S1,O1,R1,378,1,9,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S2,O2,R2,274,1,9,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S2,O2,R2,369,1,9,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S1,O1,R1,319,1,9,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S2,O2,R2,274,1,9,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S2,O2,R2,361,1,9,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S1,O1,R1,162,1,10,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S1,O1,R1,370,1,9,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S1,O1,R1,386,1,9,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S1,O1,R2,140,0,0,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S2,O2,R1,432,0,0,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S2,O2,R2,464,1,8,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S1,O1,R1,469,1,8,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S2,O2,R2,544,1,8,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S2,O2,R2,393,1,9,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S1,O1,R1,302,1,9,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S1,O1,R1,330,1,9,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S1,O1,R1,422,1,8,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S2,O2,R2,270,1,9,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S2,O2,R2,401,1,8,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S1,O1,R1,336,1,9,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S1,O1,R1,441,1,8,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S1,O1,R1,431,1,8,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S1,O1,R1,430,1,8,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S1,O1,R1,446,1,8,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S2,O2,R2,434,1,8,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S1,O1,R1,600,1,8,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S1,O1,R1,388,1,9,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S2,O2,R2,298,1,9,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S2,O2,R2,839,1,6,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S1,O1,R1,429,1,8,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S2,O2,R2,546,1,8,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S2,O2,R2,442,1,8,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S1,O1,R1,369,1,9,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S1,O1,R1,414,1,8,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S1,O1,R1,551,1,8,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S2,O2,R2,296,1,9,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S2,O2,R2,394,1,9,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S1,O1,R1,419,1,8,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S1,O1,R1,394,1,9,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S2,O2,R2,335,1,9,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S1,O1,R1,484,1,8,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S2,O2,R2,308,1,9,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S2,O2,R2,448,1,8,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S2,O2,R2,447,1,8,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S2,O2,R2,384,1,9,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S2,O2,R2,370,1,9,NA,NA
56,OR-priming-faces,female,20,2,2,2,Training,NA,NA,S1,O1,R1,332,1,9,NA,NA
