UnRowID,SRN,cond,type,qu,rating
2492,1003796,remain,dom,13,2
2493,1003796,remain,dom,14,3
2494,1003796,remain,dom,15,1
2495,1003796,remain,dom,16,4
2496,1003796,remain,auth,1,4
2497,1003796,remain,auth,2,4
2498,1003796,remain,auth,3,5
2499,1003796,remain,auth,4,3
2500,1003796,remain,auth,5,5
2501,1003796,remain,auth,6,4
2502,1003796,remain,auth,7,2
2503,1003796,remain,auth,8,6
2504,1003796,remain,auth,9,4
2505,1003796,remain,auth,10,1
2506,1003796,remain,auth,11,5
2507,1003796,remain,auth,12,5
2508,1003796,remain,auth,13,3
2509,1003796,remain,auth,14,5
2510,1003796,remain,auth,15,2
2511,1003796,remain,auth,16,3
2512,1003796,remain,auth,17,5
2513,1003796,remain,auth,18,5
2514,1003796,remain,auth,19,3
2515,1003796,remain,auth,20,3
2516,1003796,remain,auth,21,6
2517,1003797,remain,dom,1,3
2518,1003797,remain,dom,2,2
2519,1003797,remain,dom,3,1
2520,1003797,remain,dom,4,2
2521,1003797,remain,dom,5,4
2522,1003797,remain,dom,6,3
2523,1003797,remain,dom,7,3
2524,1003797,remain,dom,8,1
2525,1003797,remain,dom,9,4
2526,1003797,remain,dom,10,1
2527,1003797,remain,dom,11,1
2528,1003797,remain,dom,12,3
2529,1003797,remain,dom,13,1
2530,1003797,remain,dom,14,1
2531,1003797,remain,dom,15,2
2532,1003797,remain,dom,16,3
2533,1003797,remain,auth,1,3
2534,1003797,remain,auth,2,5
2535,1003797,remain,auth,3,2
2536,1003797,remain,auth,4,6
2537,1003797,remain,auth,5,3
2538,1003797,remain,auth,6,3
2539,1003797,remain,auth,7,5
2540,1003797,remain,auth,8,4
2541,1003797,remain,auth,9,3
2542,1003797,remain,auth,10,5
2543,1003797,remain,auth,11,3
2544,1003797,remain,auth,12,2
2545,1003797,remain,auth,13,4
2546,1003797,remain,auth,14,4
2547,1003797,remain,auth,15,3
2548,1003797,remain,auth,16,3
2549,1003797,remain,auth,17,4
2550,1003797,remain,auth,18,2
2551,1003797,remain,auth,19,4
2552,1003797,remain,auth,20,4
2553,1003797,remain,auth,21,3
2554,1003798,remain,dom,1,3
2555,1003798,remain,dom,2,2
2556,1003798,remain,dom,3,1
2557,1003798,remain,dom,4,1
2558,1003798,remain,dom,5,3
2559,1003798,remain,dom,6,1
2560,1003798,remain,dom,7,3
2561,1003798,remain,dom,8,3
2562,1003798,remain,dom,9,4
2563,1003798,remain,dom,10,3
2564,1003798,remain,dom,11,3
2565,1003798,remain,dom,12,2
2566,1003798,remain,dom,13,1
2567,1003798,remain,dom,14,3
2568,1003798,remain,dom,15,4
2569,1003798,remain,dom,16,2
2570,1003798,remain,auth,1,5
2571,1003798,remain,auth,2,3
2572,1003798,remain,auth,3,4
2573,1003798,remain,auth,4,3
2574,1003798,remain,auth,5,3
2575,1003798,remain,auth,6,5
2576,1003798,remain,auth,7,4
2577,1003798,remain,auth,8,3
2578,1003798,remain,auth,9,4
2579,1003798,remain,auth,10,3
2580,1003798,remain,auth,11,2
2581,1003798,remain,auth,12,5
2582,1003798,remain,auth,13,6
2583,1003798,remain,auth,14,4
2584,1003798,remain,auth,15,3
2585,1003798,remain,auth,16,4
2586,1003798,remain,auth,17,3
2587,1003798,remain,auth,18,3
2588,1003798,remain,auth,19,4
2589,1003798,remain,auth,20,4
2590,1003798,remain,auth,21,3
2591,1003799,remain,dom,1,3
2592,1003799,remain,dom,2,4
2593,1003799,remain,dom,3,5
2594,1003799,remain,dom,4,4
2595,1003799,remain,dom,5,3
2596,1003799,remain,dom,6,1
2597,1003799,remain,dom,7,4
2598,1003799,remain,dom,8,3
2599,1003799,remain,dom,9,1
2600,1003799,remain,dom,10,1
2601,1003799,remain,dom,11,3
2602,1003799,remain,dom,12,2
2603,1003799,remain,dom,13,3
2604,1003799,remain,dom,14,2
2605,1003799,remain,dom,15,1
2606,1003799,remain,dom,16,2
2607,1003799,remain,auth,1,1
2608,1003799,remain,auth,2,7
2609,1003799,remain,auth,3,5
2610,1003799,remain,auth,4,5
2611,1003799,remain,auth,5,6
2612,1003799,remain,auth,6,4
2613,1003799,remain,auth,7,2
2614,1003799,remain,auth,8,4
2615,1003799,remain,auth,9,5
2616,1003799,remain,auth,10,2
2617,1003799,remain,auth,11,5
2618,1003799,remain,auth,12,3
2619,1003799,remain,auth,13,5
2620,1003799,remain,auth,14,3
2621,1003799,remain,auth,15,6
2622,1003799,remain,auth,16,4
2623,1003799,remain,auth,17,5
2624,1003799,remain,auth,18,5
2625,1003799,remain,auth,19,3
2626,1003799,remain,auth,20,3
2627,1003799,remain,auth,21,3
2628,1003800,remain,dom,1,2
2629,1003800,remain,dom,2,1
2630,1003800,remain,dom,3,1
2631,1003800,remain,dom,4,3
2632,1003800,remain,dom,5,3
2633,1003800,remain,dom,6,1
2634,1003800,remain,dom,7,1
2635,1003800,remain,dom,8,2
2636,1003800,remain,dom,9,3
2637,1003800,remain,dom,10,3
2638,1003800,remain,dom,11,1
2639,1003800,remain,dom,12,2
2640,1003800,remain,dom,13,2
2641,1003800,remain,dom,14,4
2642,1003800,remain,dom,15,3
2643,1003800,remain,dom,16,1
2644,1003800,remain,auth,1,4
2645,1003800,remain,auth,2,4
2646,1003800,remain,auth,3,4
2647,1003800,remain,auth,4,4
2648,1003800,remain,auth,5,4
2649,1003800,remain,auth,6,5
2650,1003800,remain,auth,7,2
2651,1003800,remain,auth,8,4
2652,1003800,remain,auth,9,4
2653,1003800,remain,auth,10,1
2654,1003800,remain,auth,11,3
2655,1003800,remain,auth,12,4
2656,1003800,remain,auth,13,3
2657,1003800,remain,auth,14,4
2658,1003800,remain,auth,15,6
2659,1003800,remain,auth,16,5
2660,1003800,remain,auth,17,5
2661,1003800,remain,auth,18,5
2662,1003800,remain,auth,19,4
2663,1003800,remain,auth,20,2
2664,1003800,remain,auth,21,6
2665,1003801,remain,dom,1,4
2666,1003801,remain,dom,2,4
2667,1003801,remain,dom,3,3
2668,1003801,remain,dom,4,4
2669,1003801,remain,dom,5,7
2670,1003801,remain,dom,6,2
2671,1003801,remain,dom,7,2
2672,1003801,remain,dom,8,2
2673,1003801,remain,dom,9,2
2674,1003801,remain,dom,10,3
2675,1003801,remain,dom,11,1
2676,1003801,remain,dom,12,3
2677,1003801,remain,dom,13,3
2678,1003801,remain,dom,14,2
2679,1003801,remain,dom,15,2
2680,1003801,remain,dom,16,2
2681,1003801,remain,auth,1,6
2682,1003801,remain,auth,2,1
2683,1003801,remain,auth,3,4
2684,1003801,remain,auth,4,2
2685,1003801,remain,auth,5,4
2686,1003801,remain,auth,6,5
2687,1003801,remain,auth,7,3
2688,1003801,remain,auth,8,4
2689,1003801,remain,auth,9,3
2690,1003801,remain,auth,10,5
2691,1003801,remain,auth,11,1
2692,1003801,remain,auth,12,5
2693,1003801,remain,auth,13,2
2694,1003801,remain,auth,14,4
2695,1003801,remain,auth,15,6
2696,1003801,remain,auth,16,5
2697,1003801,remain,auth,17,3
2698,1003801,remain,auth,18,4
2699,1003801,remain,auth,19,4
2700,1003801,remain,auth,20,4
2701,1003801,remain,auth,21,3
2702,1003802,remain,dom,1,3
2703,1003802,remain,dom,2,1
2704,1003802,remain,dom,3,4
2705,1003802,remain,dom,4,2
2706,1003802,remain,dom,5,3
2707,1003802,remain,dom,6,3
2708,1003802,remain,dom,7,1
2709,1003802,remain,dom,8,3
2710,1003802,remain,dom,9,2
2711,1003802,remain,dom,10,3
2712,1003802,remain,dom,11,2
2713,1003802,remain,dom,12,2
2714,1003802,remain,dom,13,3
2715,1003802,remain,dom,14,4
2716,1003802,remain,dom,15,6
2717,1003802,remain,dom,16,2
2718,1003802,remain,auth,1,1
2719,1003802,remain,auth,2,5
2720,1003802,remain,auth,3,4
2721,1003802,remain,auth,4,4
2722,1003802,remain,auth,5,4
2723,1003802,remain,auth,6,3
2724,1003802,remain,auth,7,5
2725,1003802,remain,auth,8,1
2726,1003802,remain,auth,9,3
2727,1003802,remain,auth,10,3
2728,1003802,remain,auth,11,3
2729,1003802,remain,auth,12,3
2730,1003802,remain,auth,13,4
2731,1003802,remain,auth,14,6
2732,1003802,remain,auth,15,3
2733,1003802,remain,auth,16,2
2734,1003802,remain,auth,17,2
2735,1003802,remain,auth,18,5
2736,1003802,remain,auth,19,2
2737,1003802,remain,auth,20,3
2738,1003802,remain,auth,21,4
2739,1003803,remain,dom,1,2
2740,1003803,remain,dom,2,2
2741,1003803,remain,dom,3,1
2742,1003803,remain,dom,4,1
2743,1003803,remain,dom,5,2
2744,1003803,remain,dom,6,4
2745,1003803,remain,dom,7,2
2746,1003803,remain,dom,8,4
2747,1003803,remain,dom,9,3
2748,1003803,remain,dom,10,2
2749,1003803,remain,dom,11,2
2750,1003803,remain,dom,12,1
2751,1003803,remain,dom,13,1
2752,1003803,remain,dom,14,4
2753,1003803,remain,dom,15,4
2754,1003803,remain,dom,16,5
2755,1003803,remain,auth,1,3
2756,1003803,remain,auth,2,4
2757,1003803,remain,auth,3,4
2758,1003803,remain,auth,4,4
2759,1003803,remain,auth,5,4
2760,1003803,remain,auth,6,6
2761,1003803,remain,auth,7,3
2762,1003803,remain,auth,8,4
2763,1003803,remain,auth,9,5
2764,1003803,remain,auth,10,7
2765,1003803,remain,auth,11,4
2766,1003803,remain,auth,12,5
2767,1003803,remain,auth,13,3
2768,1003803,remain,auth,14,5
2769,1003803,remain,auth,15,2
2770,1003803,remain,auth,16,2
2771,1003803,remain,auth,17,3
2772,1003803,remain,auth,18,2
2773,1003803,remain,auth,19,4
2774,1003803,remain,auth,20,4
2775,1003803,remain,auth,21,4
2776,1003804,remain,dom,1,4
2777,1003804,remain,dom,2,4
2778,1003804,remain,dom,3,2
2779,1003804,remain,dom,4,4
2780,1003804,remain,dom,5,1
2781,1003804,remain,dom,6,2
2782,1003804,remain,dom,7,1
2783,1003804,remain,dom,8,4
2784,1003804,remain,dom,9,4
2785,1003804,remain,dom,10,5
2786,1003804,remain,dom,11,3
2787,1003804,remain,dom,12,4
2788,1003804,remain,dom,13,2
2789,1003804,remain,dom,14,1
2790,1003804,remain,dom,15,3
2791,1003804,remain,dom,16,3
2792,1003804,remain,auth,1,4
2793,1003804,remain,auth,2,2
2794,1003804,remain,auth,3,2
2795,1003804,remain,auth,4,4
2796,1003804,remain,auth,5,4
2797,1003804,remain,auth,6,3
2798,1003804,remain,auth,7,4
2799,1003804,remain,auth,8,4
2800,1003804,remain,auth,9,3
2801,1003804,remain,auth,10,4
2802,1003804,remain,auth,11,3
2803,1003804,remain,auth,12,5
2804,1003804,remain,auth,13,6
2805,1003804,remain,auth,14,5
2806,1003804,remain,auth,15,4
2807,1003804,remain,auth,16,4
2808,1003804,remain,auth,17,5
2809,1003804,remain,auth,18,5
2810,1003804,remain,auth,19,1
2811,1003804,remain,auth,20,3
2812,1003804,remain,auth,21,3
2813,1003805,remain,dom,1,4
2814,1003805,remain,dom,2,5
2815,1003805,remain,dom,3,3
2816,1003805,remain,dom,4,2
2817,1003805,remain,dom,5,3
2818,1003805,remain,dom,6,1
2819,1003805,remain,dom,7,2
2820,1003805,remain,dom,8,5
2821,1003805,remain,dom,9,2
2822,1003805,remain,dom,10,3
2823,1003805,remain,dom,11,3
2824,1003805,remain,dom,12,3
2825,1003805,remain,dom,13,3
2826,1003805,remain,dom,14,3
2827,1003805,remain,dom,15,4
2828,1003805,remain,dom,16,3
2829,1003805,remain,auth,1,3
2830,1003805,remain,auth,2,3
2831,1003805,remain,auth,3,4
2832,1003805,remain,auth,4,5
2833,1003805,remain,auth,5,4
2834,1003805,remain,auth,6,4
2835,1003805,remain,auth,7,2
2836,1003805,remain,auth,8,4
2837,1003805,remain,auth,9,5
2838,1003805,remain,auth,10,4
2839,1003805,remain,auth,11,3
2840,1003805,remain,auth,12,3
2841,1003805,remain,auth,13,4
2842,1003805,remain,auth,14,2
2843,1003805,remain,auth,15,3
2844,1003805,remain,auth,16,3
2845,1003805,remain,auth,17,3
2846,1003805,remain,auth,18,2
2847,1003805,remain,auth,19,4
2848,1003805,remain,auth,20,5
2849,1003805,remain,auth,21,5
2850,1003806,remain,dom,1,1
2851,1003806,remain,dom,2,1
2852,1003806,remain,dom,3,2
2853,1003806,remain,dom,4,4
2854,1003806,remain,dom,5,4
2855,1003806,remain,dom,6,1
2856,1003806,remain,dom,7,1
2857,1003806,remain,dom,8,2
2858,1003806,remain,dom,9,2
2859,1003806,remain,dom,10,3
2860,1003806,remain,dom,11,5
2861,1003806,remain,dom,12,1
2862,1003806,remain,dom,13,2
2863,1003806,remain,dom,14,2
2864,1003806,remain,dom,15,3
2865,1003806,remain,dom,16,2
2866,1003806,remain,auth,1,5
2867,1003806,remain,auth,2,3
2868,1003806,remain,auth,3,4
2869,1003806,remain,auth,4,6
2870,1003806,remain,auth,5,3
2871,1003806,remain,auth,6,6
2872,1003806,remain,auth,7,2
2873,1003806,remain,auth,8,1
2874,1003806,remain,auth,9,7
2875,1003806,remain,auth,10,2
2876,1003806,remain,auth,11,3
2877,1003806,remain,auth,12,5
2878,1003806,remain,auth,13,3
2879,1003806,remain,auth,14,3
2880,1003806,remain,auth,15,4
2881,1003806,remain,auth,16,4
2882,1003806,remain,auth,17,4
2883,1003806,remain,auth,18,4
2884,1003806,remain,auth,19,4
2885,1003806,remain,auth,20,3
2886,1003806,remain,auth,21,4
2887,1003807,remain,dom,1,1
2888,1003807,remain,dom,2,4
2889,1003807,remain,dom,3,1
2890,1003807,remain,dom,4,3
2891,1003807,remain,dom,5,3
2892,1003807,remain,dom,6,3
2893,1003807,remain,dom,7,2
2894,1003807,remain,dom,8,2
2895,1003807,remain,dom,9,1
2896,1003807,remain,dom,10,2
2897,1003807,remain,dom,11,3
2898,1003807,remain,dom,12,5
2899,1003807,remain,dom,13,4
2900,1003807,remain,dom,14,3
2901,1003807,remain,dom,15,3
2902,1003807,remain,dom,16,4
2903,1003807,remain,auth,1,7
2904,1003807,remain,auth,2,6
2905,1003807,remain,auth,3,6
2906,1003807,remain,auth,4,3
2907,1003807,remain,auth,5,5
2908,1003807,remain,auth,6,5
2909,1003807,remain,auth,7,5
2910,1003807,remain,auth,8,5
2911,1003807,remain,auth,9,4
2912,1003807,remain,auth,10,4
2913,1003807,remain,auth,11,4
2914,1003807,remain,auth,12,4
2915,1003807,remain,auth,13,2
2916,1003807,remain,auth,14,5
2917,1003807,remain,auth,15,4
2918,1003807,remain,auth,16,5
2919,1003807,remain,auth,17,5
2920,1003807,remain,auth,18,5
2921,1003807,remain,auth,19,3
2922,1003807,remain,auth,20,6
2923,1003807,remain,auth,21,5
2924,1003808,remain,dom,1,2
2925,1003808,remain,dom,2,5
2926,1003808,remain,dom,3,3
2927,1003808,remain,dom,4,2
2928,1003808,remain,dom,5,2
2929,1003808,remain,dom,6,3
2930,1003808,remain,dom,7,4
2931,1003808,remain,dom,8,2
2932,1003808,remain,dom,9,4
2933,1003808,remain,dom,10,2
2934,1003808,remain,dom,11,3
2935,1003808,remain,dom,12,1
2936,1003808,remain,dom,13,1
2937,1003808,remain,dom,14,1
2938,1003808,remain,dom,15,2
2939,1003808,remain,dom,16,4
2940,1003808,remain,auth,1,3
2941,1003808,remain,auth,2,4
2942,1003808,remain,auth,3,6
2943,1003808,remain,auth,4,5
2944,1003808,remain,auth,5,3
2945,1003808,remain,auth,6,5
2946,1003808,remain,auth,7,5
2947,1003808,remain,auth,8,3
2948,1003808,remain,auth,9,3
2949,1003808,remain,auth,10,5
2950,1003808,remain,auth,11,4
2951,1003808,remain,auth,12,4
2952,1003808,remain,auth,13,4
2953,1003808,remain,auth,14,4
2954,1003808,remain,auth,15,5
2955,1003808,remain,auth,16,3
2956,1003808,remain,auth,17,2
2957,1003808,remain,auth,18,4
2958,1003808,remain,auth,19,3
2959,1003808,remain,auth,20,4
2960,1003808,remain,auth,21,1
2961,1003809,remain,dom,1,3
2962,1003809,remain,dom,2,1
2963,1003809,remain,dom,3,3
2964,1003809,remain,dom,4,3
2965,1003809,remain,dom,5,3
2966,1003809,remain,dom,6,2
2967,1003809,remain,dom,7,1
2968,1003809,remain,dom,8,3
2969,1003809,remain,dom,9,1
2970,1003809,remain,dom,10,2
2971,1003809,remain,dom,11,3
2972,1003809,remain,dom,12,3
2973,1003809,remain,dom,13,2
2974,1003809,remain,dom,14,2
2975,1003809,remain,dom,15,1
2976,1003809,remain,dom,16,1
2977,1003809,remain,auth,1,5
2978,1003809,remain,auth,2,4
2979,1003809,remain,auth,3,4
2980,1003809,remain,auth,4,2
2981,1003809,remain,auth,5,4
2982,1003809,remain,auth,6,1
2983,1003809,remain,auth,7,3
2984,1003809,remain,auth,8,4
2985,1003809,remain,auth,9,5
2986,1003809,remain,auth,10,5
2987,1003809,remain,auth,11,2
2988,1003809,remain,auth,12,5
2989,1003809,remain,auth,13,4
2990,1003809,remain,auth,14,6
2991,1003809,remain,auth,15,4
2992,1003809,remain,auth,16,3
2993,1003809,remain,auth,17,5
2994,1003809,remain,auth,18,4
2995,1003809,remain,auth,19,2
2996,1003809,remain,auth,20,3
2997,1003809,remain,auth,21,2
2998,1003810,remain,dom,1,2
2999,1003810,remain,dom,2,2
3000,1003810,remain,dom,3,3
3001,1003810,remain,dom,4,5
3002,1003810,remain,dom,5,2
3003,1003810,remain,dom,6,1
3004,1003810,remain,dom,7,5
3005,1003810,remain,dom,8,1
3006,1003810,remain,dom,9,4
3007,1003810,remain,dom,10,2
3008,1003810,remain,dom,11,4
3009,1003810,remain,dom,12,1
3010,1003810,remain,dom,13,3
3011,1003810,remain,dom,14,2
3012,1003810,remain,dom,15,3
3013,1003810,remain,dom,16,3
3014,1003810,remain,auth,1,4
3015,1003810,remain,auth,2,2
3016,1003810,remain,auth,3,4
3017,1003810,remain,auth,4,4
3018,1003810,remain,auth,5,3
3019,1003810,remain,auth,6,5
3020,1003810,remain,auth,7,2
3021,1003810,remain,auth,8,4
3022,1003810,remain,auth,9,2
3023,1003810,remain,auth,10,4
3024,1003810,remain,auth,11,4
3025,1003810,remain,auth,12,1
3026,1003810,remain,auth,13,1
3027,1003810,remain,auth,14,3
3028,1003810,remain,auth,15,6
3029,1003810,remain,auth,16,5
3030,1003810,remain,auth,17,4
3031,1003810,remain,auth,18,5
3032,1003810,remain,auth,19,5
3033,1003810,remain,auth,20,4
3034,1003810,remain,auth,21,3
3035,1003811,remain,dom,1,1
3036,1003811,remain,dom,2,2
3037,1003811,remain,dom,3,1
3038,1003811,remain,dom,4,2
3039,1003811,remain,dom,5,1
3040,1003811,remain,dom,6,4
3041,1003811,remain,dom,7,3
3042,1003811,remain,dom,8,2
3043,1003811,remain,dom,9,1
3044,1003811,remain,dom,10,1
3045,1003811,remain,dom,11,2
3046,1003811,remain,dom,12,2
3047,1003811,remain,dom,13,4
3048,1003811,remain,dom,14,2
3049,1003811,remain,dom,15,2
3050,1003811,remain,dom,16,3
3051,1003811,remain,auth,1,4
3052,1003811,remain,auth,2,3
3053,1003811,remain,auth,3,3
3054,1003811,remain,auth,4,5
3055,1003811,remain,auth,5,4
3056,1003811,remain,auth,6,4
3057,1003811,remain,auth,7,3
3058,1003811,remain,auth,8,1
3059,1003811,remain,auth,9,3
3060,1003811,remain,auth,10,3
3061,1003811,remain,auth,11,4
3062,1003811,remain,auth,12,4
3063,1003811,remain,auth,13,6
3064,1003811,remain,auth,14,3
3065,1003811,remain,auth,15,5
3066,1003811,remain,auth,16,3
3067,1003811,remain,auth,17,3
3068,1003811,remain,auth,18,5
3069,1003811,remain,auth,19,5
3070,1003811,remain,auth,20,2
3071,1003811,remain,auth,21,6
3072,1003812,remain,dom,1,2
3073,1003812,remain,dom,2,4
3074,1003812,remain,dom,3,3
3075,1003812,remain,dom,4,3
3076,1003812,remain,dom,5,3
3077,1003812,remain,dom,6,3
3078,1003812,remain,dom,7,2
3079,1003812,remain,dom,8,3
3080,1003812,remain,dom,9,1
3081,1003812,remain,dom,10,4
3082,1003812,remain,dom,11,3
3083,1003812,remain,dom,12,2
3084,1003812,remain,dom,13,5
3085,1003812,remain,dom,14,1
3086,1003812,remain,dom,15,3
3087,1003812,remain,dom,16,4
3088,1003812,remain,auth,1,5
3089,1003812,remain,auth,2,2
3090,1003812,remain,auth,3,4
3091,1003812,remain,auth,4,4
3092,1003812,remain,auth,5,4
3093,1003812,remain,auth,6,6
3094,1003812,remain,auth,7,3
3095,1003812,remain,auth,8,3
3096,1003812,remain,auth,9,4
3097,1003812,remain,auth,10,4
3098,1003812,remain,auth,11,6
3099,1003812,remain,auth,12,2
3100,1003812,remain,auth,13,3
3101,1003812,remain,auth,14,3
3102,1003812,remain,auth,15,3
3103,1003812,remain,auth,16,6
3104,1003812,remain,auth,17,3
3105,1003812,remain,auth,18,2
3106,1003812,remain,auth,19,4
3107,1003812,remain,auth,20,4
3108,1003812,remain,auth,21,2
3109,1003813,remain,dom,1,4
3110,1003813,remain,dom,2,1
3111,1003813,remain,dom,3,2
3112,1003813,remain,dom,4,3
3113,1003813,remain,dom,5,3
3114,1003813,remain,dom,6,2
3115,1003813,remain,dom,7,1
3116,1003813,remain,dom,8,2
3117,1003813,remain,dom,9,4
3118,1003813,remain,dom,10,2
3119,1003813,remain,dom,11,2
3120,1003813,remain,dom,12,2
3121,1003813,remain,dom,13,4
3122,1003813,remain,dom,14,2
3123,1003813,remain,dom,15,3
3124,1003813,remain,dom,16,1
3125,1003813,remain,auth,1,2
3126,1003813,remain,auth,2,4
3127,1003813,remain,auth,3,4
3128,1003813,remain,auth,4,7
3129,1003813,remain,auth,5,4
3130,1003813,remain,auth,6,4
3131,1003813,remain,auth,7,3
3132,1003813,remain,auth,8,3
3133,1003813,remain,auth,9,1
3134,1003813,remain,auth,10,3
3135,1003813,remain,auth,11,3
3136,1003813,remain,auth,12,4
3137,1003813,remain,auth,13,5
3138,1003813,remain,auth,14,4
3139,1003813,remain,auth,15,3
3140,1003813,remain,auth,16,5
3141,1003813,remain,auth,17,3
3142,1003813,remain,auth,18,5
3143,1003813,remain,auth,19,4
3144,1003813,remain,auth,20,5
3145,1003813,remain,auth,21,4
3146,1003814,remain,dom,1,1
3147,1003814,remain,dom,2,4
3148,1003814,remain,dom,3,2
3149,1003814,remain,dom,4,2
3150,1003814,remain,dom,5,2
3151,1003814,remain,dom,6,4
3152,1003814,remain,dom,7,3
3153,1003814,remain,dom,8,2
3154,1003814,remain,dom,9,2
3155,1003814,remain,dom,10,4
3156,1003814,remain,dom,11,5
3157,1003814,remain,dom,12,1
3158,1003814,remain,dom,13,2
3159,1003814,remain,dom,14,2
3160,1003814,remain,dom,15,1
3161,1003814,remain,dom,16,4
3162,1003814,remain,auth,1,4
3163,1003814,remain,auth,2,5
3164,1003814,remain,auth,3,4
3165,1003814,remain,auth,4,4
3166,1003814,remain,auth,5,3
3167,1003814,remain,auth,6,5
3168,1003814,remain,auth,7,3
3169,1003814,remain,auth,8,6
3170,1003814,remain,auth,9,3
3171,1003814,remain,auth,10,5
3172,1003814,remain,auth,11,4
3173,1003814,remain,auth,12,6
3174,1003814,remain,auth,13,4
3175,1003814,remain,auth,14,3
3176,1003814,remain,auth,15,4
3177,1003814,remain,auth,16,3
3178,1003814,remain,auth,17,3
3179,1003814,remain,auth,18,4
3180,1003814,remain,auth,19,4
3181,1003814,remain,auth,20,2
3182,1003814,remain,auth,21,3
3183,1003815,remain,dom,1,4
3184,1003815,remain,dom,2,3
3185,1003815,remain,dom,3,4
3186,1003815,remain,dom,4,1
3187,1003815,remain,dom,5,5
3188,1003815,remain,dom,6,4
3189,1003815,remain,dom,7,2
3190,1003815,remain,dom,8,3
3191,1003815,remain,dom,9,3
3192,1003815,remain,dom,10,2
3193,1003815,remain,dom,11,4
3194,1003815,remain,dom,12,2
3195,1003815,remain,dom,13,1
3196,1003815,remain,dom,14,3
3197,1003815,remain,dom,15,2
3198,1003815,remain,dom,16,1
3199,1003815,remain,auth,1,4
3200,1003815,remain,auth,2,2
3201,1003815,remain,auth,3,4
3202,1003815,remain,auth,4,4
3203,1003815,remain,auth,5,5
3204,1003815,remain,auth,6,3
3205,1003815,remain,auth,7,5
3206,1003815,remain,auth,8,2
3207,1003815,remain,auth,9,4
3208,1003815,remain,auth,10,5
3209,1003815,remain,auth,11,1
3210,1003815,remain,auth,12,5
3211,1003815,remain,auth,13,4
3212,1003815,remain,auth,14,3
3213,1003815,remain,auth,15,5
3214,1003815,remain,auth,16,4
3215,1003815,remain,auth,17,3
3216,1003815,remain,auth,18,4
3217,1003815,remain,auth,19,4
